SatCatId,ObjectName,LaunchYear,Status,StatusCode,OrbitClass,LaunchMass,UcsData,OrbitalPeriod,LaunchSiteCountry,Owner,UseType,Purpose,LaunchVehicleClass,TLE1,TLE2
5553,COSMOS 450,1971,Inactive,UNK,LEO,-1.0,0,115.88,Russia,Russia/USSR,Unknown,Unknown,Unknown,1 05553U 71086G   22110.93149806 -.00000005  00000+0  74238-4 0  9999,2 05553  74.0280 170.9828 0042793 177.7311 355.0754 12.42667970291799
5554,COSMOS 451,1971,Inactive,UNK,LEO,-1.0,0,116.67,Russia,Russia/USSR,Unknown,Unknown,Unknown,1 05554U 71086H   22110.47313741  .00000007  00000+0  17929-3 0  9994,2 05554  74.0294 189.6844 0053647 299.2793  71.3260 12.34279850276299
21937,COSMOS 2184,1992,Inactive,UNK,LEO,-1.0,0,104.87,Russia,Russia/USSR,Unknown,Unknown,Unknown,1 21937U 92020A   22110.88031271  .00000036  00000+0  22358-4 0  9993,2 21937  82.9327 158.2786 0034552  56.6753 115.8339 13.73191644503943
21939,TELECOM 2B,1992,Inactive,-,GEO,-1.0,0,1447.04,French Guiana,France,Unknown,Unknown,Unknown,1 21939U 92021A   22110.38402264  .00000075  00000+0  00000+0 0  9993,2 21939  13.9796  14.8637 0021607  53.0722 137.6534  0.99516137102277
5557,OPS 4311 (DMSP 5B F1),1971,Inactive,-,LEO,-1.0,0,100.89,USA,USA,Unknown,Unknown,Unknown,1 05557U 71087A   22110.77081774  .00000120  00000+0  68226-4 0  9992,2 05557  99.1599 133.7293 0050753 332.7361  27.1155 14.27290500623753
21940,INMARSAT 2-F4,1992,Inactive,-,GEO,-1.0,0,1470.22,French Guiana,INMARSAT,Unknown,Unknown,Unknown,1 21940U 92021B   22110.48734160 -.00000081  00000+0  00000+0 0  9997,2 21940  10.8422  22.8726 0008375  87.0512 132.3180  0.97943404 35778
5560,ASTEX 1,1971,Inactive,UNK,LEO,-1.0,0,99.43,USA,USA,Unknown,Unknown,Unknown,1 05560U 71089A   22110.57440791  .00000386  00000+0  10366-3 0  9999,2 05560  92.7230  53.4911 0015943 179.7607 180.3608 14.48250827656759
13757,COSMOS 1428,1983,Inactive,UNK,LEO,-1.0,0,104.58,Russia,Russia/USSR,Unknown,Unknown,Unknown,1 13757U 83001A   22111.06280707  .00000045  00000+0  29778-4 0  9997,2 13757  82.9087  94.9852 0034894 166.8626 260.0838 13.76878042973067
13761,COSMOS 1429,1983,Inactive,UNK,LEO,-1.0,0,115.81,Russia,Russia/USSR,Unknown,Unknown,Unknown,1 13761U 83002A   22110.60806211 -.00000010  00000+0  42988-4 0  9997,2 13761  74.0253  60.8210 0033602 226.9272 306.5197 12.43406689781631
13762,COSMOS 1430,1983,Inactive,UNK,LEO,-1.0,0,115.6,Russia,Russia/USSR,Unknown,Unknown,Unknown,1 13762U 83002B   22110.88877045 -.00000008  00000+0  53095-4 0  9999,2 13762  74.0254 339.7158 0020087 144.1959 228.6560 12.45692671785180
13763,COSMOS 1431,1983,Inactive,UNK,LEO,-1.0,0,115.41,Russia,Russia/USSR,Unknown,Unknown,Unknown,1 13763U 83002C   22110.85169079 -.00000006  00000+0  67188-4 0  9994,2 13763  74.0217 268.2169 0011296  27.8081  43.5399 12.47716313787800
38340,HORYU-2,2012,Inactive,-,LEO,7.1,1,97.53,Japan,Japan,Civil,Technology Development,H2A,1 38340U 12025D   22111.15010779  .00001477  00000+0  21974-3 0  9999,2 38340  98.1961 188.6930 0012359  56.1248 304.1135 14.76459913534193
13764,COSMOS 1432,1983,Inactive,UNK,LEO,-1.0,0,115.21,Russia,Russia/USSR,Unknown,Unknown,Unknown,1 13764U 83002D   22111.17835698  .00000001  00000+0  10863-3 0  9999,2 13764  74.0251 192.3025 0003183 214.5958 169.9718 12.49853310791175
13765,COSMOS 1433,1983,Inactive,UNK,LEO,-1.0,0,115.02,Russia,Russia/USSR,Unknown,Unknown,Unknown,1 13765U 83002E   22110.81080485 -.00000024  00000+0 -53540-4 0  9993,2 13765  74.0204 119.2638 0012978  97.1445  75.7042 12.51914665794081
13766,COSMOS 1434,1983,Inactive,UNK,LEO,-1.0,0,114.85,Russia,Russia/USSR,Unknown,Unknown,Unknown,1 13766U 83002F   22110.58472929 -.00000009  00000+0  46856-4 0  9990,2 13766  74.0261  52.9696 0023148  11.7799 160.6846 12.53786302796734
13767,COSMOS 1435,1983,Inactive,UNK,LEO,-1.0,0,114.68,Russia,Russia/USSR,Unknown,Unknown,Unknown,1 13767U 83002G   22111.10107696 -.00000010  00000+0  41549-4 0  9992,2 13767  74.0260 344.4166 0034454 298.1547 216.5810 12.55675881799500
13768,COSMOS 1436,1983,Inactive,UNK,LEO,-1.0,0,114.49,Russia,Russia/USSR,Unknown,Unknown,Unknown,1 13768U 83002H   22110.92427183 -.00000009  00000+0  44764-4 0  9998,2 13768  74.0218 271.8691 0043885 205.2637 229.3862 12.57703913802129
5580,PROSPERO (BLACK ARROW),1971,Inactive,UNK,LEO,-1.0,0,103.23,Australia,UK,Unknown,Unknown,Unknown,1 05580U 71093A   22111.18316883  .00001012  00000+0  22789-3 0  9997,2 05580  82.0430 175.5593 0526340 236.0659 118.9412 13.94929310537500
21964,PALAPA B4,1992,Inactive,UNK,GEO,-1.0,0,1441.03,USA,Indonesia,Unknown,Unknown,Unknown,1 21964U 92027A   22110.89496698  .00000113  00000+0  00000+0 0  9990,2 21964  11.7302  27.5131 0007427  19.3352 173.1548  0.99933024109334
13777,IRAS,1983,Inactive,-,LEO,-1.0,0,102.82,USA,USA,Unknown,Unknown,Unknown,1 13777U 83004A   22110.78939037  .00000347  00000+0  26265-3 0  9999,2 13777  98.9796 291.4710 0019333 202.2002 157.8328 14.00486320673813
5587,OPS 9431 (DSCS 2-1),1971,Inactive,-,GEO,-1.0,0,1436.21,USA,USA,Unknown,Unknown,Unknown,1 05587U 71095A   22110.57610472 -.00000058  00000+0  00000+0 0  9997,2 05587   5.4810 284.6866 0000881 250.3883 130.3238  1.00265156106790
5588,OPS 9432 (DSCS 2-2),1971,Inactive,-,GEO,-1.0,0,1435.64,USA,USA,Unknown,Unknown,Unknown,1 05588U 71095B   22110.77818190  .00000068  00000+0  00000+0 0  9997,2 05588   5.4434 285.1994 0004259  90.4635 296.3702  1.00308293 32137
13782,SAKURA-2A (CS-2A),1983,Inactive,-,GEO,-1.0,0,1448.67,Japan,Japan,Unknown,Unknown,Unknown,1 13782U 83006A   22110.74770105  .00000022  00000+0  00000+0 0  9997,2 13782  12.7597 331.6753 0006141 313.4657 222.7240  0.99406541112756
21976,COSMOS 2187,1992,Inactive,UNK,LEO,-1.0,0,114.68,Russia,Russia/USSR,Unknown,Unknown,Unknown,1 21976U 92030A   22110.90436219 -.00000002  00000+0  85134-4 0  9996,2 21976  74.0058 352.1024 0049995 123.8082 246.9270 12.55699311369659
21977,COSMOS 2188,1992,Inactive,UNK,LEO,-1.0,0,114.51,Russia,Russia/USSR,Unknown,Unknown,Unknown,1 21977U 92030B   22110.83863325 -.00000024  00000+0 -44683-4 0  9990,2 21977  74.0014 302.4290 0057677  58.0487 314.0635 12.57515124371600
21978,COSMOS 2189,1992,Inactive,UNK,LEO,-1.0,0,114.83,Russia,Russia/USSR,Unknown,Unknown,Unknown,1 21978U 92030C   22110.54315427 -.00000004  00000+0  74979-4 0  9992,2 21978  74.0065  39.3828 0040701 176.7280 357.4216 12.53992087367760
21979,COSMOS 2190,1992,Inactive,UNK,LEO,-1.0,0,114.99,Russia,Russia/USSR,Unknown,Unknown,Unknown,1 21979U 92030D   22110.67690000 -.00000023  00000+0 -44908-4 0  9991,2 21979  74.0012  86.5385 0032324 234.5053 236.8496 12.52249694365854
21980,COSMOS 2191,1992,Inactive,UNK,LEO,-1.0,0,115.71,Russia,Russia/USSR,Unknown,Unknown,Unknown,1 21980U 92030E   22110.75306225 -.00000020  00000+0 -27320-4 0  9991,2 21980  74.0011 295.2768 0018635 217.7958 153.0466 12.44540166357256
21981,COSMOS 2192,1992,Inactive,UNK,LEO,-1.0,0,115.51,Russia,Russia/USSR,Unknown,Unknown,Unknown,1 21981U 92030F   22110.83517635  .00000003  00000+0  12702-3 0  9996,2 21981  74.0027 237.7858 0008416 118.1751 316.1121 12.46660475359885
21982,COSMOS 2193,1992,Inactive,UNK,LEO,-1.0,0,115.16,Russia,Russia/USSR,Unknown,Unknown,Unknown,1 21982U 92030G   22110.85997859 -.00000020  00000+0 -22287-4 0  9990,2 21982  74.0003 136.2184 0022304 291.8487 242.8866 12.50422063363950
21983,COSMOS 2194,1992,Inactive,UNK,LEO,-1.0,0,115.34,Russia,Russia/USSR,Unknown,Unknown,Unknown,1 21983U 92030H   22111.21983303  .00000000  00000+0  10391-3 0  9999,2 21983  74.0038 189.0995 0016581  23.4322  37.6883 12.48441539362057
21989,NSS-101 (INTELSAT 101),1992,Inactive,-,GEO,-1.0,0,1481.78,USA,Netherlands,Unknown,Unknown,Unknown,1 21989U 92032A   22110.14563035 -.00000143  00000+0  00000+0 0  9995,2 21989  13.7572  22.9107 0083294 329.3402 225.0755  0.97181540117725
5614,COSMOS 457,1971,Inactive,UNK,LEO,-1.0,0,109.42,Russia,Russia/USSR,Unknown,Unknown,Unknown,1 05614U 71099A   22110.77746448 -.00000079  00000+0 -15671-3 0  9995,2 05614  74.0321 124.7488 0023635 326.9692 206.5151 13.16055867421790
22006,COSMOS 2195,1992,Inactive,UNK,LEO,-1.0,0,104.73,Russia,Russia/USSR,Unknown,Unknown,Unknown,1 22006U 92036A   22110.75754616  .00000057  00000+0  43976-4 0  9991,2 22006  82.9304 104.4561 0036710 187.9435 345.2560 13.74980341495455
22009,USA 82,1992,Inactive,-,GEO,-1.0,0,1457.34,USA,USA,Unknown,Unknown,Unknown,1 22009U 92037A   22109.88601992 -.00000072  00000+0  00000+0 0  9999,2 22009  13.2288  20.1250 0012986  17.8319 156.0538  0.98811461 10135
22014,NAVSTAR 26 (USA 83),1992,Inactive,-,MEO,-1.0,0,766.32,USA,USA,Unknown,Unknown,Unknown,1 22014U 92039A   22109.23179150  .00000053  00000+0  00000+0 0  9990,2 22014  55.2328 171.1201 0004621 263.9243  96.1102  1.87912240 46699
46596,FLOCK 4V-21,2020,Inactive,-,LEO,4.0,1,94.8,French Guiana,USA,Commercial,Earth Observation,ION,1 46596U 20061BK  22111.14318899  .00013666  00000+0  64813-3 0  9995,2 46596  97.3941 183.2621 0002431 315.0955  45.0083 15.19394536 83913
22027,INSAT-2A,1992,Inactive,-,GEO,-1.0,0,1437.77,French Guiana,India,Unknown,Unknown,Unknown,1 22027U 92041A   22110.34638528  .00000058  00000+0  00000+0 0  9995,2 22027  14.7972   3.6753 0002488 280.5157 275.3686  1.00159261108831
22028,EUTELSAT 2-F4,1992,Inactive,-,GEO,-1.0,0,1453.4,French Guiana,EUTELSAT,Unknown,Unknown,Unknown,1 22028U 92041B   22110.59781289 -.00000306  00000+0  00000+0 0  9993,2 22028  14.0403  16.5483 0000723 279.3094 276.8265  0.99079906 31707
22034,COSMOS 2197,1992,Inactive,UNK,LEO,-1.0,0,113.91,Russia,Russia/USSR,Unknown,Unknown,Unknown,1 22034U 92042A   22110.79431661  .00000012  00000+0  89502-5 0  9992,2 22034  82.5895 119.1483 0013522 124.8590  48.7632 12.64181084373423
22035,COSMOS 2198,1992,Inactive,UNK,LEO,-1.0,0,114.05,Russia,Russia/USSR,Unknown,Unknown,Unknown,1 22035U 92042B   22110.81025134 -.00000001  00000+0 -63811-4 0  9994,2 22035  82.5946 141.4977 0006870 148.3416 211.8089 12.62614623371798
13844,SSA,1983,Inactive,UNK,LEO,-1.0,0,106.03,USA,USA,Unknown,Unknown,Unknown,1 13844U 83008E   22110.68673917  .00004821  00000+0  42276-3 0  9990,2 13844  63.3003 192.9611 0877158 107.7687 262.0958 13.58265563151034
13845,SSB,1983,Inactive,UNK,LEO,-1.0,0,105.99,USA,USA,Unknown,Unknown,Unknown,1 13845U 83008F   22110.90759165  .00004786  00000+0  41910-3 0  9990,2 13845  63.2996 186.1338 0874890 108.1626 261.6589 13.58774930137014
22036,COSMOS 2199,1992,Inactive,UNK,LEO,-1.0,0,114.2,Russia,Russia/USSR,Unknown,Unknown,Unknown,1 22036U 92042C   22110.94186498  .00000009  00000+0 -68294-5 0  9998,2 22036  82.6002 164.3384 0012036 160.7617  13.4705 12.60991120369876
22037,COSMOS 2200,1992,Inactive,UNK,LEO,-1.0,0,113.99,Russia,Russia/USSR,Unknown,Unknown,Unknown,1 22037U 92042D   22110.79788559 -.00000003  00000+0 -75166-4 0  9998,2 22037  82.5835 124.9420 0008535 148.9318  24.0726 12.63260839372489
22038,COSMOS 2201,1992,Inactive,UNK,LEO,-1.0,0,114.13,Russia,Russia/USSR,Unknown,Unknown,Unknown,1 22038U 92042E   22110.83920731  .00000015  00000+0  23413-4 0  9993,2 22038  82.5886 146.7305 0009483 148.7173  24.1388 12.61723705370814
22039,COSMOS 2202,1992,Inactive,UNK,LEO,-1.0,0,114.05,Russia,Russia/USSR,Unknown,Unknown,Unknown,1 22039U 92042F   22110.82327541  .00000017  00000+0  35263-4 0  9991,2 22039  82.5936 140.8788 0009157 142.2800  30.8718 12.62602195371783
22041,GORIZONT 26,1992,Inactive,-,GEO,-1.0,0,1451.01,Kazakhstan,Russia/USSR,Unknown,Unknown,Unknown,1 22041U 92043A   22108.94673635 -.00000200  00000+0  00000+0 0  9994,2 22041  14.6943 356.0009 0028259 232.6710 314.8151  0.99246610108388
22056,COSMOS 2206 [GLONASS],1992,Inactive,-,MEO,-1.0,0,675.71,Kazakhstan,Russia/USSR,Unknown,Unknown,Unknown,1 22056U 92047A   22110.32176209 -.00000060  00000+0  00000+0 0  9998,2 22056  64.8991 355.1789 0009362 256.9469 274.9070  2.13107931231252
22057,COSMOS 2204 [GLONASS],1992,Inactive,-,MEO,-1.0,0,675.73,Kazakhstan,Russia/USSR,Unknown,Unknown,Unknown,1 22057U 92047B   22109.23734237 -.00000054  00000+0  00000+0 0  9991,2 22057  64.9126 355.3888 0016629 348.6983 130.9641  2.13103712231146
22058,COSMOS 2205 [GLONASS],1992,Inactive,-,MEO,-1.0,0,675.73,Kazakhstan,Russia/USSR,Unknown,Unknown,Unknown,1 22058U 92047C   22109.27845971 -.00000055  00000+0  00000+0 0  9995,2 22058  64.9075 355.3330 0014403 226.3329 335.9470  2.13102703231142
5678,OPS 7898 (P/L 1),1971,Inactive,UNK,LEO,-1.0,0,104.8,USA,USA,Unknown,Unknown,Unknown,1 05678U 71110A   22110.73605991 -.00000029  00000+0  22254-4 0  9992,2 05678  69.9886 274.4307 0010638 281.3963  78.5936 13.73990933148199
5680,OPS 7898 (P/L 2),1971,Inactive,UNK,LEO,-1.0,0,104.76,USA,USA,Unknown,Unknown,Unknown,1 05680U 71110C   22110.64879262 -.00000009  00000+0  42970-4 0  9994,2 05680  69.9894 256.1026 0010475 271.8807  88.1088 13.74541323139524
5681,OPS 7898 (P/L 3),1971,Inactive,UNK,LEO,-1.0,0,104.77,USA,USA,Unknown,Unknown,Unknown,1 05681U 71110D   22110.50245482 -.00000007  00000+0  46093-4 0  9999,2 05681  69.9886 258.8627 0010850 273.2321  86.7532 13.74438927148125
5682,OPS 7898 (P/L 4),1971,Inactive,UNK,LEO,-1.0,0,104.77,USA,USA,Unknown,Unknown,Unknown,1 05682U 71110E   22110.65967688 -.00000012  00000+0  40070-4 0  9990,2 05682  69.9890 258.8740 0010804 272.7401  87.2456 13.74448096136507
5683,COSMOS 465,1971,Inactive,UNK,LEO,-1.0,0,104.79,Russia,Russia/USSR,Unknown,Unknown,Unknown,1 05683U 71111A   22110.85602418 -.00000004  00000+0  19929-4 0  9991,2 05683  74.0266 308.4338 0026969  33.8982 338.9727 13.74206118524769
13874,SSC,1983,Inactive,UNK,LEO,-1.0,0,105.94,USA,USA,Unknown,Unknown,Unknown,1 13874U 83008H   22110.65148224  .00005209  00000+0  41430-3 0  9990,2 13874  63.2946 184.1068 0883657 107.8804 262.0528 13.59415307143470
13875,MOLNIYA 3-20,1983,Inactive,UNK,MEO,-1.0,0,718.07,Russia,Russia/USSR,Unknown,Unknown,Unknown,1 13875U 83015A   22109.67052240 -.00001328  00000+0 -18018-3 0  9997,2 13875  62.8953   2.1428 7399614 257.5732  18.2084  2.00500170222538
13878,EKRAN 10,1983,Inactive,-,HEO,-1.0,0,1515.31,Kazakhstan,Russia/USSR,Unknown,Unknown,Unknown,1 13878U 83016A   22110.74613112 -.00000123  00000+0  00000+0 0  9991,2 13878  13.5260 322.2878 0031506 358.4403 178.8474  0.95030761104746
22076,TOPEX/POSEIDON,1992,Inactive,-,LEO,-1.0,0,112.41,French Guiana,USA,Unknown,Unknown,Unknown,1 22076U 92052A   22110.61405744 -.00000050  00000+0  46673-4 0  9997,2 22076  66.0427  47.0906 0008199 269.9915 263.8502 12.81037711388969
22077,KITSAT A (KO-23),1992,Inactive,-,LEO,-1.0,0,111.93,French Guiana,South Korea,Unknown,Unknown,Unknown,1 22077U 92052B   22110.54615669 -.00000023  00000+0  15635-3 0  9992,2 22077  66.0853 222.4426 0015702 274.9920  97.5250 12.86545230394323
22078,S80/T,1992,Inactive,UNK,LEO,-1.0,0,111.91,French Guiana,France,Unknown,Unknown,Unknown,1 22078U 92052C   22110.79103166 -.00000028  00000+0  13597-3 0  9994,2 22078  66.0855 210.6888 0017101 271.8081  88.0979 12.86800521394865
22080,COSMOS 2208,1992,Inactive,UNK,LEO,-1.0,0,100.65,Russia,Russia/USSR,Unknown,Unknown,Unknown,1 22080U 92053A   22111.19917260  .00000069  00000+0  36063-4 0  9999,2 22080  74.0417 157.0046 0013149 349.9170  10.1714 14.30747180549817
13890,MOLNIYA 1-56,1983,Inactive,UNK,MEO,-1.0,0,720.14,Russia,Russia/USSR,Unknown,Unknown,Unknown,1 13890U 83019A   22109.15057294 -.00001690  00000+0 -38058-3 0  9993,2 13890  63.0360  27.7290 7436380 263.6128  15.5776  1.99931126285420
22087,OPTUS B1 (AUSSAT B1),1992,Inactive,-,GEO,-1.0,0,1451.55,PRC,Australia,Unknown,Unknown,Unknown,1 22087U 92054A   22110.82615186  .00000071  00000+0  00000+0 0  9998,2 22087  10.9692  34.1680 0012632  58.3390 117.1617  0.99201576119646
5705,COSMOS 468,1971,Inactive,UNK,LEO,-1.0,0,100.29,Russia,Russia/USSR,Unknown,Unknown,Unknown,1 05705U 71114A   22111.15268624  .00000108  00000+0  46530-4 0  9992,2 05705  74.0176 152.5760 0015785 208.6757 151.3529 14.35789208633590
5709,INTELSAT 4-F3,1971,Inactive,-,GEO,-1.0,0,1445.47,USA,INTELSAT,Unknown,Unknown,Unknown,1 05709U 71116A   22110.74317553 -.00000053  00000+0  00000+0 0  9995,2 05709  10.0044 306.1888 0013502  88.5843 165.2892  0.99616340103749
13901,ASTRON,1983,Inactive,-,HEO,-1.0,0,5926.79,Kazakhstan,Russia/USSR,Unknown,Unknown,Unknown,1 13901U 83020A   22112.03317558 -.00000481  00000+0  00000+0 0  9999,2 13901  70.4802  71.0157 6949511 359.5057 357.8475  0.24274682  7468
22096,SATCOM C4,1992,Inactive,-,GEO,-1.0,0,1454.23,USA,USA,Unknown,Unknown,Unknown,1 22096U 92057A   22110.75986608 -.00000043  00000+0  00000+0 0  9993,2 22096  12.2981  26.5154 0005596  29.2795 157.7091  0.99014522109873
13912,OV2-3,1965,Inactive,UNK,MEO,-1.0,0,300.1,USA,USA,Unknown,Unknown,Unknown,1 13912U 65108V   22110.50400453  .00009808  00000+0  11276-2 0  9996,2 13912  26.5353 193.3365 5522800  73.1626 338.3077  4.80116985493974
5721,COSMOS 469,1971,Inactive,UNK,LEO,-1.0,0,104.65,Kazakhstan,Russia/USSR,Unknown,Unknown,Unknown,1 05721U 71117A   22110.39655542 -.00000066  00000+0  24896-4 0  9992,2 05721  64.4893 343.5122 0065681 256.5482 102.8244 13.76038689528130
13916,COSMOS 1447,1983,Inactive,-,LEO,-1.0,0,104.72,Russia,Russia/USSR,Unknown,Unknown,Unknown,1 13916U 83021A   22111.17631455  .00000071  00000+0  57812-4 0  9997,2 13916  82.9485  43.9626 0038995 106.9962   6.4209 13.75125737960686
22108,NAVSTAR 27 (USA 84),1992,Inactive,-,MEO,-1.0,0,767.74,USA,USA,Unknown,Unknown,Unknown,1 22108U 92058A   22110.29572211  .00000021  00000+0  00000+0 0  9993,2 22108  54.7399 218.6142 0014378  16.5214 343.5398  1.87562253214537
22112,COSMOS 2209,1992,Inactive,-,GEO,-1.0,0,1437.01,Kazakhstan,Russia/USSR,Unknown,Unknown,Unknown,1 22112U 92059A   22110.08540056 -.00000306  00000+0  00000+0 0  9995,2 22112  14.5778 354.3388 0007444 339.1026 213.5014  1.00203471108383
5729,AUREOLE 1,1971,Inactive,UNK,LEO,-1.0,0,104.48,Russia,France,Unknown,Unknown,Unknown,1 05729U 71119A   22110.90655802  .00003056  00000+0  23151-3 0  9991,2 05729  73.9569 187.7719 0795341 343.7318  13.9538 13.78363062430973
5731,METEOR 1-10,1971,Inactive,UNK,LEO,-1.0,0,102.02,Russia,Russia/USSR,Unknown,Unknown,Unknown,1 05731U 71120A   22110.60771860  .00000228  00000+0  11811-3 0  9994,2 05731  81.2601  60.0158 0024576  50.7959 309.5390 14.11526814581854
13923,NOAA 8,1983,Inactive,-,LEO,-1.0,0,100.78,USA,USA,Unknown,Unknown,Unknown,1 13923U 83022A   22110.72301959  .00000117  00000+0  63807-4 0  9991,2 13923  98.6849 101.4989 0015581  22.4508 337.7353 14.28790723 34165
22116,HISPASAT 1A,1992,Inactive,-,GEO,-1.0,0,1449.93,French Guiana,Spain,Unknown,Unknown,Unknown,1 22116U 92060A   22110.58070545 -.00000174  00000+0  00000+0 0  9990,2 22116  13.1543  20.9835 0005870 349.6912 223.1865  0.99320288104410
22117,SATCOM C3,1992,Inactive,-,GEO,-1.0,0,1484.36,French Guiana,USA,Unknown,Unknown,Unknown,1 22117U 92060B   22110.59243601 -.00000168  00000+0  00000+0 0  9990,2 22117  12.2403  29.8546 0028150 353.8066 182.9836  0.97012346107038
30323,BEIDOU 1D,2007,Inactive,-,GEO,-1.0,0,1452.23,PRC,China,Unknown,Unknown,Unknown,1 30323U 07003A   22110.87115644 -.00000137  00000+0  00000+0 0  9993,2 30323   6.2899  71.4852 0055320 235.6238 144.3967  0.99153662 55643
13949,COSMOS 1448,1983,Inactive,UNK,LEO,-1.0,0,104.66,Russia,Russia/USSR,Unknown,Unknown,Unknown,1 13949U 83023A   22110.77442792  .00000049  00000+0  34193-4 0  9996,2 13949  82.9527 118.5371 0030912  50.4488 122.2895 13.75925138961022
5775,INTELSAT 4-F4,1972,Inactive,-,GEO,-1.0,0,1442.58,USA,INTELSAT,Unknown,Unknown,Unknown,1 05775U 72003A   22110.67984535  .00000117  00000+0  00000+0 0  9996,2 05775  10.2583 308.9419 0005801 109.9474  84.1774  0.99825042122237
13969,TDRS 1,1983,Inactive,-,GEO,-1.0,0,1458.31,USA,USA,Unknown,Unknown,Unknown,1 13969U 83026B   22110.71673861  .00000019  00000+0  00000+0 0  9990,2 13969  11.2325 329.0436 0016449 216.8932 155.7070  0.98742353115357
22161,FREJA,1992,Inactive,UNK,LEO,-1.0,0,108.22,PRC,Sweden,Unknown,Unknown,Unknown,1 22161U 92064A   22111.17498743  .00000386  00000+0  13391-3 0  9999,2 22161  62.9722 193.8164 0846487 108.7877 260.6831 13.30620439431802
13974,RADUGA 12,1983,Inactive,-,GEO,-1.0,0,1436.31,Kazakhstan,Russia/USSR,Unknown,Unknown,Unknown,1 13974U 83028A   22110.62297392 -.00000029  00000+0  00000+0 0  9991,2 13974  11.3036 318.9110 0004395  95.9888  84.8359  1.00259300154143
22175,HELLAS-SAT 1 (DFS 3),1992,Inactive,-,GEO,-1.0,0,1443.96,USA,Greece,Unknown,Unknown,Unknown,1 22175U 92066A   22110.80466308  .00000039  00000+0  00000+0 0  9991,2 22175  13.4360  17.9899 0005957  55.7827 132.6091  0.99724004105406
13984,SATCOM 1R,1983,Inactive,UNK,GEO,-1.0,0,1442.19,USA,USA,Unknown,Unknown,Unknown,1 13984U 83030A   22110.68568896 -.00000062  00000+0  00000+0 0  9998,2 13984  14.5053 350.0703 0012313  82.8890 101.5383  0.99844542115315
22178,MOLNIYA 3-42,1992,Inactive,UNK,MEO,-1.0,0,653.26,Russia,Russia/USSR,Unknown,Unknown,Unknown,1 22178U 92067A   22110.73003858  .00000159  00000+0  00000+0 0  9997,2 22178  64.6752 222.0425 6450231 268.0598  22.5123  2.20434511 78785
22182,COSMOS 2211,1992,Inactive,UNK,LEO,-1.0,0,113.92,Russia,Russia/USSR,Unknown,Unknown,Unknown,1 22182U 92068A   22110.58626477  .00000038  00000+0  14765-3 0  9997,2 22182  82.5989 211.3300 0007259  14.2560 357.7433 12.64009415360888
13991,COSMOS 1452,1983,Inactive,UNK,LEO,-1.0,0,100.48,Russia,Russia/USSR,Unknown,Unknown,Unknown,1 13991U 83031A   22110.72640103  .00000087  00000+0  41224-4 0  9998,2 13991  74.0469  96.9438 0015016  79.3010  93.2638 14.33138596 39025
22183,COSMOS 2212,1992,Inactive,UNK,LEO,-1.0,0,114.01,Russia,Russia/USSR,Unknown,Unknown,Unknown,1 22183U 92068B   22110.53047157  .00000030  00000+0  10758-3 0  9995,2 22183  82.5921 217.7751 0002573  48.5372 311.5940 12.63085522359858
22184,COSMOS 2213,1992,Inactive,UNK,LEO,-1.0,0,114.05,Russia,Russia/USSR,Unknown,Unknown,Unknown,1 22184U 92068C   22110.56986899  .00000041  00000+0  17107-3 0  9991,2 22184  82.6009 233.6861 0002103 351.8936  20.4040 12.62554085359313
22185,COSMOS 2214,1992,Inactive,UNK,LEO,-1.0,0,114.15,Russia,Russia/USSR,Unknown,Unknown,Unknown,1 22185U 92068D   22110.58952221  .00000030  00000+0  11220-3 0  9994,2 22185  82.5921 239.6714 0007983 354.8969  15.8331 12.61542846358163
22186,COSMOS 2215,1992,Inactive,UNK,LEO,-1.0,0,114.2,Russia,Russia/USSR,Unknown,Unknown,Unknown,1 22186U 92068E   22110.70329859  .00000035  00000+0  14131-3 0  9993,2 22186  82.5986 256.2408 0012353  14.5603 345.5841 12.60895461357499
